,B.x,B.y,B.z,H.x,H.y,H.z,M.x,M.y,M.z
8974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9040,0.0,0.0,-3.111699806361378e-51,0.0,0.0,-2.4761471240352506e-45,0.0,0.0,0.0
9041,0.0,0.0,-6.2020778555394454e-49,0.0,0.0,-4.935327377544976e-43,0.0,0.0,0.0
9042,0.0,0.0,-4.70549884650445e-47,0.0,0.0,-3.744418858176331e-41,0.0,0.0,0.0
9043,0.0,0.0,-1.9044371028872883e-45,0.0,0.0,-1.5154631708302804e-39,0.0,0.0,0.0
9044,0.0,0.0,-4.654001196964485e-44,0.0,0.0,-3.703439404907004e-38,0.0,0.0,0.0
9045,0.0,0.0,-7.211713097518199e-43,0.0,0.0,-5.738748515933538e-37,0.0,0.0,0.0
9046,0.0,0.0,-7.122236987609509e-42,0.0,0.0,-5.6675475563270466e-36,0.0,0.0,0.0
9047,0.0,0.0,-4.3134312896914243e-41,0.0,0.0,-3.4324295874743764e-35,0.0,0.0,0.0
9048,0.0,0.0,-1.4239809118897374e-40,0.0,0.0,-1.1331383035241849e-34,0.0,0.0,0.0
9049,0.0,0.0,-1.6696952081750262e-40,0.0,0.0,-1.3286664026156639e-34,0.0,0.0,0.0
9050,0.0,0.0,1.6696952081750262e-40,0.0,0.0,1.3286664026156639e-34,0.0,0.0,0.0
9051,0.0,0.0,1.4239809118897374e-40,0.0,0.0,1.1331383035241849e-34,0.0,0.0,0.0
9052,0.0,0.0,4.3134312896914243e-41,0.0,0.0,3.4324295874743764e-35,0.0,0.0,0.0
9053,0.0,0.0,7.122236987609509e-42,0.0,0.0,5.6675475563270466e-36,0.0,0.0,0.0
9054,0.0,0.0,7.211713097518199e-43,0.0,0.0,5.738748515933538e-37,0.0,0.0,0.0
9055,0.0,0.0,4.654001196964485e-44,0.0,0.0,3.703439404907004e-38,0.0,0.0,0.0
9056,0.0,0.0,1.9044371028872883e-45,0.0,0.0,1.5154631708302804e-39,0.0,0.0,0.0
9057,0.0,0.0,4.70549884650445e-47,0.0,0.0,3.744418858176331e-41,0.0,0.0,0.0
9058,0.0,0.0,6.2020778555394454e-49,0.0,0.0,4.935327377544976e-43,0.0,0.0,0.0
9059,0.0,0.0,3.111699806361378e-51,0.0,0.0,2.4761471240352506e-45,0.0,0.0,0.0
9060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9141,0.0,0.0,-6.830560550549365e-52,0.0,0.0,-5.4354449064188416e-46,0.0,0.0,0.0
9142,0.0,0.0,-1.209402581615901e-49,0.0,0.0,-9.623867694907184e-44,0.0,0.0,0.0
9143,0.0,0.0,-8.019236446995159e-48,0.0,0.0,-6.381338336233983e-42,0.0,0.0,0.0
9144,0.0,0.0,-2.7765322310695462e-46,0.0,0.0,-2.2094362331157315e-40,0.0,0.0,0.0
9145,0.0,0.0,-5.635879005360909e-45,0.0,0.0,-4.4847724584504354e-39,0.0,0.0,0.0
9146,0.0,0.0,-6.944991554033343e-44,0.0,0.0,-5.526503818849294e-38,0.0,0.0,0.0
9147,0.0,0.0,-5.079648629219847e-43,0.0,0.0,-4.0421499910237746e-37,0.0,0.0,0.0
9148,0.0,0.0,-1.9808544453762876e-42,0.0,0.0,-1.576272565889444e-36,0.0,0.0,0.0
9149,0.0,0.0,-2.7361202704565856e-42,0.0,0.0,-2.1772782595721914e-36,0.0,0.0,0.0
9150,0.0,0.0,2.7361202704565856e-42,0.0,0.0,2.1772782595721914e-36,0.0,0.0,0.0
9151,0.0,0.0,1.9808544453762876e-42,0.0,0.0,1.576272565889444e-36,0.0,0.0,0.0
9152,0.0,0.0,5.079648629219847e-43,0.0,0.0,4.0421499910237746e-37,0.0,0.0,0.0
9153,0.0,0.0,6.944991554033343e-44,0.0,0.0,5.526503818849294e-38,0.0,0.0,0.0
9154,0.0,0.0,5.635879005360909e-45,0.0,0.0,4.4847724584504354e-39,0.0,0.0,0.0
9155,0.0,0.0,2.7765322310695462e-46,0.0,0.0,2.2094362331157315e-40,0.0,0.0,0.0
9156,0.0,0.0,8.019236446995159e-48,0.0,0.0,6.381338336233983e-42,0.0,0.0,0.0
9157,0.0,0.0,1.209402581615901e-49,0.0,0.0,9.623867694907184e-44,0.0,0.0,0.0
9158,0.0,0.0,6.830560550549365e-52,0.0,0.0,5.4354449064188416e-46,0.0,0.0,0.0
9159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9242,0.0,0.0,-1.3010591524855932e-52,0.0,0.0,-1.0353228393178744e-46,0.0,0.0,0.0
9243,0.0,0.0,-2.0140446454192284e-50,0.0,0.0,-1.6026837956020503e-44,0.0,0.0,0.0
9244,0.0,0.0,-1.1428364937142493e-48,0.0,0.0,-9.094165482698316e-43,0.0,0.0,0.0
9245,0.0,0.0,-3.2879931889499874e-47,0.0,0.0,-2.616433263267196e-41,0.0,0.0,0.0
9246,0.0,0.0,-5.310760511942643e-46,0.0,0.0,-4.226058163195304e-40,0.0,0.0,0.0
9247,0.0,0.0,-4.852382451355221e-45,0.0,0.0,-3.8613020533276205e-39,0.0,0.0,0.0
9248,0.0,0.0,-2.292365994052837e-44,0.0,0.0,-1.824159082378697e-38,0.0,0.0,0.0
9249,0.0,0.0,-3.8122429597197935e-44,0.0,0.0,-3.033607040607155e-38,0.0,0.0,0.0
9250,0.0,0.0,3.8122429597197935e-44,0.0,0.0,3.033607040607155e-38,0.0,0.0,0.0
9251,0.0,0.0,2.292365994052837e-44,0.0,0.0,1.824159082378697e-38,0.0,0.0,0.0
9252,0.0,0.0,4.852382451355221e-45,0.0,0.0,3.8613020533276205e-39,0.0,0.0,0.0
9253,0.0,0.0,5.310760511942643e-46,0.0,0.0,4.226058163195304e-40,0.0,0.0,0.0
9254,0.0,0.0,3.2879931889499874e-47,0.0,0.0,2.616433263267196e-41,0.0,0.0,0.0
9255,0.0,0.0,1.1428364937142493e-48,0.0,0.0,9.094165482698316e-43,0.0,0.0,0.0
9256,0.0,0.0,2.0140446454192284e-50,0.0,0.0,1.6026837956020503e-44,0.0,0.0,0.0
9257,0.0,0.0,1.3010591524855932e-52,0.0,0.0,1.0353228393178744e-46,0.0,0.0,0.0
9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
